publisher_docid;XP;batchid;time_stamp
week4b_10231_32630_1527833;XP031887283;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527833;XP031887283;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527833;XP031887283;XP031887283.pdf;20110729_061254
week4b_10231_32630_1527834;XP031887284;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527834;XP031887284;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527834;XP031887284;XP031887284.pdf;20110729_061254
week4b_10231_32630_1527835;XP031887285;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527835;XP031887285;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527835;XP031887285;XP031887285.pdf;20110729_061254
week4b_10231_32630_1527836;XP031887286;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527836;XP031887286;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527836;XP031887286;XP031887286.pdf;20110729_061254
week4b_10231_32630_1527837;XP031887287;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527837;XP031887287;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527837;XP031887287;XP031887287.pdf;20110729_061254
week4b_10231_32630_1527838;XP031887288;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527838;XP031887288;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527838;XP031887288;XP031887288.pdf;20110729_061254
week4b_10231_32630_1527839;XP031887289;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527839;XP031887289;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527839;XP031887289;XP031887289.pdf;20110729_061254
week4b_10231_32630_1527840;XP031887290;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527840;XP031887290;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527840;XP031887290;XP031887290.pdf;20110729_061254
week4b_10231_32630_1527841;XP031887291;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527841;XP031887291;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527841;XP031887291;XP031887291.pdf;20110729_061254
week4b_10231_32630_1527842;XP031887292;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527842;XP031887292;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527842;XP031887292;XP031887292.pdf;20110729_061254
week4b_10231_32630_1527843;XP031887293;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527843;XP031887293;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527843;XP031887293;XP031887293.pdf;20110729_061254
week4b_10231_32630_1527844;XP031887294;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527844;XP031887294;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527844;XP031887294;XP031887294.pdf;20110729_061254
week4b_10231_32630_1527845;XP031887295;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527845;XP031887295;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527845;XP031887295;XP031887295.pdf;20110729_061254
week4b_10231_32630_1527846;XP031887296;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527846;XP031887296;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527846;XP031887296;XP031887296.pdf;20110729_061254
week4b_10231_32630_1527847;XP031887297;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527847;XP031887297;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527847;XP031887297;XP031887297.pdf;20110729_061254
week4b_10231_32630_1527848;XP031887298;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527848;XP031887298;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527848;XP031887298;XP031887298.pdf;20110729_061254
week4b_10231_32630_1527849;XP031887299;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527849;XP031887299;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527849;XP031887299;XP031887299.pdf;20110729_061254
week4b_10231_32630_1527850;XP031887300;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527850;XP031887300;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527850;XP031887300;XP031887300.pdf;20110729_061254
week4b_10231_32630_1527851;XP031887301;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527851;XP031887301;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527851;XP031887301;XP031887301.pdf;20110729_061254
week4b_10231_32630_1527852;XP031887302;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527852;XP031887302;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527852;XP031887302;XP031887302.pdf;20110729_061254
week4b_10231_32630_1527853;XP031887303;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527853;XP031887303;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527853;XP031887303;XP031887303.pdf;20110729_061254
week4b_10231_32630_1527854;XP031887304;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527854;XP031887304;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527854;XP031887304;XP031887304.pdf;20110729_061254
week4b_10231_32630_1527855;XP031887305;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527855;XP031887305;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527855;XP031887305;XP031887305.pdf;20110729_061254
week4b_10231_32630_1527856;XP031887306;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527856;XP031887306;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527856;XP031887306;XP031887306.pdf;20110729_061254
week4b_10231_32630_1527857;XP031887307;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527857;XP031887307;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527857;XP031887307;XP031887307.pdf;20110729_061254
week4b_10231_32630_1527858;XP031887308;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527858;XP031887308;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527858;XP031887308;XP031887308.pdf;20110729_061254
week4b_10231_32630_1527859;XP031887309;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527859;XP031887309;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527859;XP031887309;XP031887309.pdf;20110729_061254
week4b_10231_32630_1527860;XP031887310;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527860;XP031887310;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527860;XP031887310;XP031887310.pdf;20110729_061254
week4b_10231_32630_1527861;XP031887311;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527861;XP031887311;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527861;XP031887311;XP031887311.pdf;20110729_061254
week4b_10231_32630_1527862;XP031887312;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527862;XP031887312;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527862;XP031887312;XP031887312.pdf;20110729_061254
week4b_10231_32630_1527863;XP031887313;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527863;XP031887313;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527863;XP031887313;XP031887313.pdf;20110729_061254
week4b_10231_32630_1527864;XP031887314;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527864;XP031887314;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527864;XP031887314;XP031887314.pdf;20110729_061254
week4b_10231_32630_1527865;XP031887315;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527865;XP031887315;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527865;XP031887315;XP031887315.pdf;20110729_061254
week4b_10231_32630_1527866;XP031887316;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527866;XP031887316;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527866;XP031887316;XP031887316.pdf;20110729_061254
week4b_10231_32630_1527867;XP031887317;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527867;XP031887317;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527867;XP031887317;XP031887317.pdf;20110729_061254
week4b_10231_32630_1527868;XP031887318;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527868;XP031887318;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527868;XP031887318;XP031887318.pdf;20110729_061254
week4b_10231_32630_1527869;XP031887319;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10231_32630_1527869;XP031887319;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10231_32630_1527869;XP031887319;XP031887319.pdf;20110729_061254
week4b_10523_33303_1574936;XP031887320;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10523_33303_1574936;XP031887320;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10523_33303_1574936;XP031887320;XP031887320.pdf;20110729_061254
week4b_10837_34698_1656659;XP031887321;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656659;XP031887321;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656659;XP031887321;XP031887321.pdf;20110729_061254
week4b_10837_34698_1656660;XP031887322;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656660;XP031887322;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656660;XP031887322;XP031887322.pdf;20110729_061254
week4b_10837_34698_1656661;XP031887323;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656661;XP031887323;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656661;XP031887323;XP031887323.pdf;20110729_061254
week4b_10837_34698_1656662;XP031887324;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656662;XP031887324;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656662;XP031887324;XP031887324.pdf;20110729_061254
week4b_10837_34698_1656663;XP031887325;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656663;XP031887325;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656663;XP031887325;XP031887325.pdf;20110729_061254
week4b_10837_34698_1656664;XP031887326;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656664;XP031887326;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656664;XP031887326;XP031887326.pdf;20110729_061254
week4b_10837_34698_1656665;XP031887327;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656665;XP031887327;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656665;XP031887327;XP031887327.pdf;20110729_061254
week4b_10837_34698_1656666;XP031887328;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656666;XP031887328;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656666;XP031887328;XP031887328.pdf;20110729_061254
week4b_10837_34698_1656667;XP031887329;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656667;XP031887329;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656667;XP031887329;XP031887329.pdf;20110729_061254
week4b_10837_34698_1656668;XP031887330;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656668;XP031887330;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656668;XP031887330;XP031887330.pdf;20110729_061254
week4b_10837_34698_1656669;XP031887331;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656669;XP031887331;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656669;XP031887331;XP031887331.pdf;20110729_061254
week4b_10837_34698_1656670;XP031887332;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656670;XP031887332;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656670;XP031887332;XP031887332.pdf;20110729_061254
week4b_10837_34698_1656671;XP031887333;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656671;XP031887333;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656671;XP031887333;XP031887333.pdf;20110729_061254
week4b_10837_34698_1656672;XP031887334;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656672;XP031887334;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656672;XP031887334;XP031887334.pdf;20110729_061254
week4b_10837_34698_1656673;XP031887335;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656673;XP031887335;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656673;XP031887335;XP031887335.pdf;20110729_061254
week4b_10837_34698_1656674;XP031887336;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656674;XP031887336;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656674;XP031887336;XP031887336.pdf;20110729_061254
week4b_10837_34698_1656675;XP031887337;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656675;XP031887337;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656675;XP031887337;XP031887337.pdf;20110729_061254
week4b_10837_34698_1656676;XP031887338;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656676;XP031887338;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656676;XP031887338;XP031887338.pdf;20110729_061254
week4b_10837_34698_1656677;XP031887339;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656677;XP031887339;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656677;XP031887339;XP031887339.pdf;20110729_061254
week4b_10837_34698_1656678;XP031887340;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656678;XP031887340;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656678;XP031887340;XP031887340.pdf;20110729_061254
week4b_10837_34698_1656679;XP031887341;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656679;XP031887341;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656679;XP031887341;XP031887341.pdf;20110729_061254
week4b_10837_34698_1656680;XP031887342;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656680;XP031887342;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656680;XP031887342;XP031887342.pdf;20110729_061254
week4b_10837_34698_1656681;XP031887343;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656681;XP031887343;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656681;XP031887343;XP031887343.pdf;20110729_061254
week4b_10837_34698_1656682;XP031887344;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656682;XP031887344;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656682;XP031887344;XP031887344.pdf;20110729_061254
week4b_10837_34698_1656683;XP031887345;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656683;XP031887345;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656683;XP031887345;XP031887345.pdf;20110729_061254
week4b_10837_34698_1656684;XP031887346;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656684;XP031887346;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656684;XP031887346;XP031887346.pdf;20110729_061254
week4b_10837_34698_1656685;XP031887347;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656685;XP031887347;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656685;XP031887347;XP031887347.pdf;20110729_061254
week4b_10837_34698_1656686;XP031887348;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656686;XP031887348;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656686;XP031887348;XP031887348.pdf;20110729_061254
week4b_10837_34698_1656687;XP031887349;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656687;XP031887349;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656687;XP031887349;XP031887349.pdf;20110729_061254
week4b_10837_34698_1656688;XP031887350;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656688;XP031887350;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656688;XP031887350;XP031887350.pdf;20110729_061254
week4b_10837_34698_1656689;XP031887351;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656689;XP031887351;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656689;XP031887351;XP031887351.pdf;20110729_061254
week4b_10837_34698_1656690;XP031887352;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656690;XP031887352;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656690;XP031887352;XP031887352.pdf;20110729_061254
week4b_10837_34698_1656691;XP031887353;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656691;XP031887353;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656691;XP031887353;XP031887353.pdf;20110729_061254
week4b_10837_34698_1656692;XP031887354;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656692;XP031887354;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656692;XP031887354;XP031887354.pdf;20110729_061254
week4b_10837_34698_1656693;XP031887355;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656693;XP031887355;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656693;XP031887355;XP031887355.pdf;20110729_061254
week4b_10837_34698_1656694;XP031887356;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656694;XP031887356;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656694;XP031887356;XP031887356.pdf;20110729_061254
week4b_10837_34698_1656695;XP031887357;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656695;XP031887357;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656695;XP031887357;XP031887357.pdf;20110729_061254
week4b_10837_34698_1656696;XP031887358;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656696;XP031887358;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656696;XP031887358;XP031887358.pdf;20110729_061254
week4b_10837_34698_1656697;XP031887359;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656697;XP031887359;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656697;XP031887359;XP031887359.pdf;20110729_061254
week4b_10837_34698_1656698;XP031887360;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656698;XP031887360;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656698;XP031887360;XP031887360.pdf;20110729_061254
week4b_10837_34698_1656699;XP031887361;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656699;XP031887361;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656699;XP031887361;XP031887361.pdf;20110729_061254
week4b_10837_34698_1656700;XP031887362;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656700;XP031887362;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656700;XP031887362;XP031887362.pdf;20110729_061254
week4b_10837_34698_1656701;XP031887363;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656701;XP031887363;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656701;XP031887363;XP031887363.pdf;20110729_061254
week4b_10837_34698_1656702;XP031887364;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656702;XP031887364;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656702;XP031887364;XP031887364.pdf;20110729_061254
week4b_10837_34698_1656703;XP031887365;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656703;XP031887365;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656703;XP031887365;XP031887365.pdf;20110729_061254
week4b_10837_34698_1656704;XP031887366;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656704;XP031887366;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656704;XP031887366;XP031887366.pdf;20110729_061254
week4b_10837_34698_1656705;XP031887367;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656705;XP031887367;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656705;XP031887367;XP031887367.pdf;20110729_061254
week4b_10837_34698_1656706;XP031887368;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656706;XP031887368;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656706;XP031887368;XP031887368.pdf;20110729_061254
week4b_10837_34698_1656707;XP031887369;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656707;XP031887369;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656707;XP031887369;XP031887369.pdf;20110729_061254
week4b_10837_34698_1656708;XP031887370;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656708;XP031887370;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656708;XP031887370;XP031887370.pdf;20110729_061254
week4b_10837_34698_1656709;XP031887371;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656709;XP031887371;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656709;XP031887371;XP031887371.pdf;20110729_061254
week4b_10837_34698_1656710;XP031887372;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656710;XP031887372;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656710;XP031887372;XP031887372.pdf;20110729_061254
week4b_10837_34698_1656711;XP031887373;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656711;XP031887373;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656711;XP031887373;XP031887373.pdf;20110729_061254
week4b_10837_34698_1656712;XP031887374;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656712;XP031887374;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656712;XP031887374;XP031887374.pdf;20110729_061254
week4b_10837_34698_1656713;XP031887375;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656713;XP031887375;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656713;XP031887375;XP031887375.pdf;20110729_061254
week4b_10837_34698_1656714;XP031887376;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656714;XP031887376;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656714;XP031887376;XP031887376.pdf;20110729_061254
week4b_10837_34698_1656715;XP031887377;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656715;XP031887377;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656715;XP031887377;XP031887377.pdf;20110729_061254
week4b_10837_34698_1656716;XP031887378;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656716;XP031887378;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656716;XP031887378;XP031887378.pdf;20110729_061254
week4b_10837_34698_1656717;XP031887379;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656717;XP031887379;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656717;XP031887379;XP031887379.pdf;20110729_061254
week4b_10837_34698_1656718;XP031887380;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656718;XP031887380;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656718;XP031887380;XP031887380.pdf;20110729_061254
week4b_10837_34698_1656719;XP031887381;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656719;XP031887381;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656719;XP031887381;XP031887381.pdf;20110729_061254
week4b_10837_34698_1656720;XP031887382;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656720;XP031887382;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656720;XP031887382;XP031887382.pdf;20110729_061254
week4b_10837_34698_1656721;XP031887383;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656721;XP031887383;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656721;XP031887383;XP031887383.pdf;20110729_061254
week4b_10837_34698_1656722;XP031887384;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656722;XP031887384;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
week4b_10837_34698_1656722;XP031887384;XP031887384.pdf;20110729_061254
week4b_10837_34698_1656723;XP031887385;IEEECONFERENCE_week4b.xml;20110729_061254
week4b_10837_34698_1656723;XP031887385;P1X.DF.PX.IEEECONF.D110729.G01.xml;20110729_061254
